performance,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,duration,lifetime_gross,nrOfNewsArticles,nrOfNominations,nrOfPhotos,nrOfUserReviews,nrOfWins,ratingCount,ratingInteger,title,year
Success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7200,8551228,867,11,64,653,22,100580,8,BLUE VELVET,1986
Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8400,14560084,41,5,29,92,4,15392,7,DEATH ON THE NILE,1978
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7020,6110000,13,0,11,62,0,6871,7,EVIL UNDER THE SUN,1982
Fail,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6120,2585639,29,2,8,103,6,14094,7,HOUSE OF GAMES,1987
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7380,32051917,29,1,24,122,2,36160,7,COPYCAT,1995
Success,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7080,11540607,509,27,19,423,47,63699,8,BOYS DON'T CRY,1999
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5460,25697647,413,3,33,290,1,45251,7,THE OUTSIDERS,1983
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7200,46351345,14,20,81,482,13,129664,7,ROMEO + JULIET,1996
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900,529766,15,0,23,136,2,19544,7,THINGS TO DO IN DENVER WHEN YOU'RE DEAD,1995
Fail,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,105269730,561,11,106,530,1,166816,7,ROBIN HOOD,2010
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8160,67303450,160,2,28,337,1,58431,7,HIDALGO,2004
Success,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8340,50866635,404,14,29,1022,7,193604,8,APOCALYPTO,2006
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020,84563118,231,13,32,231,4,27872,7,THE POSEIDON ADVENTURE,1972
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6180,40084041,369,20,46,156,26,41610,8,HANNAH AND HER SISTERS,1986
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6240,18254702,123,17,23,151,13,34554,8,CRIMES AND MISDEMEANORS,1989
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6240,33446470,1192,44,73,302,19,80912,8,DOUBT,2008
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,1642483,172,22,69,205,12,25733,7,SPIDER,2002
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5760,39946780,35,14,43,216,19,83078,8,MANHATTAN,1979
Fail,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8280,93927920,312,57,106,671,22,140094,7,MASTER AND COMMANDER: THE FAR SIDE OF THE WORLD,2003
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6780,18671317,46,1,15,116,3,27348,7,CASUALTIES OF WAR,1989
Success,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,5732587,86,5,30,108,11,24493,8,GALLIPOLI,1981
Fail,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7920,18306166,101,0,72,210,0,24173,7,THE FOUR FEATHERS,2002
Success,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7080,10680275,667,1,40,624,1,172021,8,FEAR AND LOATHING IN LAS VEGAS,1998
Fail,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8340,13303319,3908,50,75,932,61,108560,7,THE TREE OF LIFE,2011
Fail,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740,32746941,1173,11,44,310,4,69425,7,HEREAFTER,2010
Success,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,66809693,500,33,73,783,0,295910,8,BIG FISH,2003
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7740,56116183,133,6,33,220,10,99269,8,PRIMAL FEAR,1996
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6840,20300218,1266,12,55,427,23,148683,8,GONE BABY GONE,2007
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8280,141340178,412,15,55,299,9,145459,8,A FEW GOOD MEN,1992
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7140,49033882,798,60,53,352,19,113526,7,MICHAEL CLAYTON,2007
Fail,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7080,67355513,403,8,47,620,1,169766,7,INSOMNIA,2002
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7680,34603943,90,19,22,157,18,52664,8,MISSISSIPPI BURNING,1988
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,219195243,363,6,38,204,9,124836,7,MRS. DOUBTFIRE,1993
Success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7200,12281551,921,6,39,424,1,130834,8,TRUE ROMANCE,1993
Success,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,65500000,281,7,48,207,5,37792,8,THE TEN COMMANDMENTS,1956
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7920,56968902,70,2,39,232,3,95874,6,THE MAN IN THE IRON MASK,1998
Success,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7860,54234062,247,0,31,528,0,85719,8,THE COUNT OF MONTE CRISTO,2002
Success,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11820,1830650,415,9,55,256,6,81588,8,SPARTACUS,1960
Success,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,56505065,294,0,50,423,0,75804,8,TOMBSTONE,1993
Fail,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7140,8620929,343,1,27,422,1,39679,7,MANHUNTER,1986
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6600,22495466,279,3,65,492,4,215991,8,LUCKY NUMBER SLEVIN,2006
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7020,27476252,219,3,16,138,5,27026,8,THREE DAYS OF THE CONDOR,1975
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6600,39868642,587,8,61,624,6,225695,8,THE ILLUSIONIST,2006
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7740,33579797,617,45,44,557,23,92479,8,THE CONSTANT GARDENER,2005
Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6420,38016380,48,4,17,103,1,19121,7,DEAD AGAIN,1991
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6540,35552383,1636,29,47,1154,28,294420,8,CHILDREN OF MEN,2006
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6840,13001257,85,0,31,284,0,37733,7,WICKER PARK,2004
Fail,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7440,93149898,655,7,41,736,6,164519,7,RED DRAGON,2002
Success,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5640,56817045,3729,52,74,460,18,221572,8,MIDNIGHT IN PARIS,2011
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7320,132092958,6070,78,52,620,62,354393,8,SILVER LININGS PLAYBOOK,2012
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,33405481,2322,35,22,286,26,74652,7,BLUE JASMINE,2013
Success,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4620,327958,0,0,11,22,0,9838,8,MONTY PYTHON LIVE AT THE HOLLYWOOD BOWL,1982
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,8580428,455,0,16,190,2,74812,7,DEATH AT A FUNERAL,2007
Success,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,18715392,566,10,33,332,13,39785,8,BEST IN SHOW,2000
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5760,92823546,855,14,52,245,4,118446,8,WHEN HARRY MET SALLY...,1989
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7380,125493,73,8,32,96,16,23480,8,AMARCORD,1973
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340,10389003,76,0,13,98,0,12779,8,STARDUST MEMORIES,1980
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340,2436000,72,2,25,90,7,19517,8,STRANGER THAN PARADISE,1984
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8040,3675201,238,0,36,433,0,76443,8,LOST HIGHWAY,1997
Fail,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6600,21017849,217,0,31,201,0,38714,7,CHRISTINE,1983
Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8100,4160851,89,6,16,214,3,39735,7,TWIN PEAKS: FIRE WALK WITH ME,1992
Fail,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7800,155464351,197,5,202,669,4,83684,7,WHAT LIES BENEATH,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6780,79727149,3512,9,94,460,2,147014,6,DARK SHADOWS,2012
Fail,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7140,35746370,124,0,36,441,3,54115,7,THE MOTHMAN PROPHECIES,2002
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8220,35188640,33,0,100,218,0,22056,7,FOR LOVE OF THE GAME,1999
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7140,52293982,185,6,26,109,4,46480,7,THE COLOR OF MONEY,1986
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8040,18177,218,16,58,158,14,19622,8,THE LION IN WINTER,1968
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7320,18622031,83,48,80,234,16,76863,8,FROST/NIXON,2008
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7980,24822619,194,13,25,150,13,45526,8,QUIZ SHOW,1994
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7440,7343114,73,11,46,113,7,24089,7,THE CRUCIBLE,1996
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,2220008,298,18,12,178,12,25616,7,SHATTERED GLASS,2003
Success,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,43000000,64,0,32,130,0,66636,8,ESCAPE FROM ALCATRAZ,1979
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5760,31504633,919,34,24,1100,35,154987,8,A HISTORY OF VIOLENCE,2005
Success,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8760,77911774,530,6,47,664,1,205401,8,MAN ON FIRE,2004
Fail,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8160,37957682,104,6,57,110,3,75229,7,SEVEN YEARS IN TIBET,1997
Success,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,182207973,74,115,70,638,63,146016,8,LINCOLN,2012
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8040,5684789,83,4,25,114,5,18709,7,KUNDUN,1997
Success,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8040,16361885,18,9,16,84,3,10521,8,SERGEANT YORK,1941
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7680,13071518,103,4,42,77,1,14368,7,CLOCKERS,1995
Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7680,79091969,488,11,34,246,6,102119,7,CAPE FEAR,1991
Success,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,30177511,174,10,22,259,15,42469,8,BEING THERE,1979
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580,17105219,694,11,19,623,14,103560,8,RUSHMORE,1998
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,52364010,714,29,61,946,11,159811,8,THE ROYAL TENENBAUMS,2001
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,35014192,181,9,52,362,9,207726,8,50/50,2011
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900,82584160,4376,82,93,403,51,164099,7,THE DESCENDANTS,2011
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,7372734,469,27,18,212,19,50816,7,THE SQUID AND THE WHALE,2005
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340,5739376,391,21,35,263,25,45086,8,THE STATION AGENT,2003
Fail,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,123570,823,0,13,176,0,51500,6,CENTURION,2010
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8220,28644813,615,2,47,214,2,92625,7,DEFIANCE,2008
Success,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9240,111127263,854,39,144,908,18,241462,8,THE LAST SAMURAI,2003
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10500,50750000,40,4,61,191,4,32836,7,A BRIDGE TOO FAR,1977
Success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8700,638641,447,3,44,278,5,53674,8,THE WILD BUNCH,1969
Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6900,41410568,69,1,49,126,2,30357,7,PALE RIDER,1985
Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6240,44143410,36,2,12,64,2,19593,6,YOUNG GUNS II,1990
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10800,4000000,64,3,19,84,20,19187,8,KAGEMUSHA,1980
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8460,13756082,324,19,66,307,26,112624,8,LETTERS FROM IWO JIMA,2006
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8460,34700291,216,20,19,176,26,35986,8,THE KILLING FIELDS,1984
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7320,26828365,231,12,58,332,13,87681,8,GLORY,1989
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16260,10769960,59,0,35,244,0,19124,8,GETTYSBURG,1993
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6420,773228,188,21,18,117,19,16640,8,BLOODY SUNDAY,2002
Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5280,6330000,10,0,13,59,0,9369,6,JOE KIDD,1972
Success,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10860,184208848,817,28,68,351,34,143286,8,DANCES WITH WOLVES,1990
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7680,77872883,244,2,63,573,3,219483,7,THE TERMINAL,2004
Success,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9420,130164645,1108,30,103,440,9,264349,8,AMERICAN GANGSTER,2007
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,57504069,302,9,35,167,10,71979,8,BOYZ N THE HOOD,1991
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,13084595,13,7,31,442,4,127674,8,25TH HOUR,2002
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260,17287898,86,2,31,176,1,78459,8,A BRONX TALE,1993
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6960,7504257,113,33,58,425,25,71870,8,THE MAN WHO WASN'T THERE,2001
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6960,177200000,355,23,37,162,30,63675,7,TOOTSIE,1982
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5400,1548120,68,3,26,150,4,14623,8,BEAUTIFUL THING,1996
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,115000000,392,6,57,222,8,52962,8,AMERICAN GRAFFITI,1973
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8340,148478011,440,30,99,449,31,189536,8,AS GOOD AS IT GETS,1997
Success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6720,32589624,151,0,138,363,5,110247,8,PLANET OF THE APES,1968
Fail,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7920,82258456,217,15,48,372,2,49916,6,STAR TREK: THE MOTION PICTURE,1979
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5820,5010163,2258,20,27,424,21,186273,8,MOON,2009
Success,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8220,135189114,786,33,90,307,15,109524,8,CLOSE ENCOUNTERS OF THE THIRD KIND,1977
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7020,104454762,778,55,88,981,23,165165,8,ROAD TO PERDITION,2002
Success,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260,5027684,104,8,52,193,4,29806,8,THE THREE BURIALS OF MELQUIADES ESTRADA,2005
Fail,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7140,21413105,20,1,23,95,2,12562,7,QUIGLEY DOWN UNDER,1990
Success,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7320,53606916,30,19,64,545,6,191143,8,3:10 TO YUMA,2007
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8640,36948322,114,2,55,263,1,132330,8,CARLITO'S WAY,1993
Success,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7620,41909762,355,9,77,219,5,178966,8,DONNIE BRASCO,1997
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6900,5080409,111,2,15,279,5,85503,8,MILLER'S CROSSING,1990
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7320,76631907,1691,15,78,604,16,232355,8,TRAINING DAY,2001
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9240,39673162,832,12,101,422,7,185138,8,JACKIE BROWN,1997
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7500,92186262,3726,24,48,391,9,222924,8,THE TOWN,2010
Success,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6420,1435668,61,5,20,82,4,28011,8,DOWN BY LAW,1986
Success,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,1541218,72,8,20,52,1,14302,8,MYSTERY TRAIN,1989
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5460,60060328,805,8,55,464,1,88920,7,BAD SANTA,2003
Fail,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580,11439193,39,1,19,110,1,15840,7,THE REF,1994
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6840,8362969,108,1,20,62,4,9633,7,SOMETHING WILD,1986
Fail,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6960,36906460,139,0,83,325,0,89122,7,MATCHSTICK MEN,2003
Success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6000,17266000,22,43,39,375,27,159004,8,EASTERN PROMISES,2007
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11820,111721910,204,10,83,242,18,46656,8,DOCTOR ZHIVAGO,1965
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8280,90135191,1037,68,45,902,61,274771,8,MYSTIC RIVER,2003
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9240,95636509,572,63,48,657,17,99891,7,COLD MOUNTAIN,2003
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,32679899,144,2,43,190,1,51739,7,TOMMY BOY,1995
Fail,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580,17771387,60,0,40,306,0,129893,7,EUROTRIP,2004
Fail,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,174803506,208,7,37,82,3,61829,7,CROCODILE DUNDEE,1986
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4980,37053924,9,0,44,110,0,64192,6,30 MINUTES OR LESS,2011
Fail,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,56618055,87,0,34,493,0,81149,6,RAT RACE,2001
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,30218387,90,0,43,87,0,31087,6,WEEKEND AT BERNIE'S,1989
Fail,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,22313201,46,0,20,67,0,10950,6,MY FELLOW AMERICANS,1996
Fail,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580,68540777,506,9,78,297,2,107561,7,ROAD TRIP,2000
Fail,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,43337279,1413,0,60,197,0,64559,5,YEAR ONE,2009
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9000,9183673,38,0,11,37,1,2241,8,THE FOUR HORSEMEN OF THE APOCALYPSE,1921
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9720,78676425,754,39,73,439,47,110855,7,THE ENGLISH PATIENT,1996
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7440,21750000,37,3,41,142,2,17021,8,THE CAINE MUTINY,1954
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6960,81766007,76,0,38,235,0,39506,6,JAWS 2,1978
Success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6420,61276872,399,6,27,285,3,103810,8,MISERY,1990
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6720,96397334,618,7,60,827,1,161649,7,PANIC ROOM,2002
Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,6300,79249455,1812,6,61,343,1,289299,7,LIMITLESS,2011
